Customer_ID,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_Purpose,Default_Status
CUST_02145,0.52,1,Business,No
CUST_02146,0.84,1.33,Business,Yes
CUST_02147,0.51,0.15,Home,No
CUST_02148,0.42,0.13,Business,No
CUST_02149,0.54,0.35,,Yes
CUST_02150,0.85,0.58,Personal,No
CUST_02151,0.4,4.879392182,Home,No
CUST_02152,0.26,1.03,Personal,No
CUST_02153,0.74,0.36,Education,No
CUST_02154,0.84,1.38,Business,No
CUST_02155,0.19,1.23,Education,No
CUST_02156,0.32,0.66,Personal,No
CUST_02157,0.23,0.13,Home,No
CUST_02158,0.41,0.25,Home,No
CUST_02159,0.51,0.84,Education,No
CUST_02160,0.77,0.39,Personal,Yes
CUST_02161,0.69,0.82,Business,No
CUST_02162,0.66,1.29,Personal,No
CUST_02163,0.42,1.14,Personal,No
CUST_02164,0.86,0.54,Home,No
CUST_02165,0.52,0.75,Auto,No
CUST_02166,0.98,1.27,Business,No
CUST_02167,0.67,1.74,Business,Yes
CUST_02168,0.21,1.53,Home,No
CUST_02169,0.71,1.15,Personal,Yes
CUST_02170,0.39,0.79,Home,No
CUST_02171,0.72,0.79,Personal,No
CUST_02172,0.16,1.77,Auto,No
CUST_02173,0.26,0.17,Auto,Yes
CUST_02174,0.87,1.98,,No
CUST_02175,0.3,1.36,Personal,No
CUST_02176,0.85,1.39,Home,No
CUST_02177,0.35,0.17,Home,No
CUST_02178,4.351175679,1.25,Home,No
CUST_02179,0.72,1.02,Education,No
CUST_02180,0.56,0.3,Business,No
CUST_02181,0.37,0.63,Home,No
CUST_02182,0.29,1.79,Auto,No
CUST_02183,0.13,1.14,Home,No
CUST_02184,0.37,0.89,Home,No
CUST_02185,0.69,0.24,Home,No
CUST_02186,0.94,1.46,Business,Yes
CUST_02187,0.88,1.44,Home,Yes
CUST_02188,0.79,1.27,Business,No
CUST_02189,0.81,1.07,Business,Yes
CUST_02190,,0.92,Education,Yes
CUST_02191,0.33,1.23,Auto,No
CUST_02192,0.92,0.54,Home,No
CUST_02193,0.7,1.89,Home,No
CUST_02194,0.6,1.22,Home,No
CUST_02195,0.2,0.69,Business,No
CUST_02196,0.5,0.95,Personal,No
CUST_02197,0.51,1.63,Auto,No
CUST_02198,0.88,0.41,Home,No
CUST_02199,0.59,0.66,Personal,No
CUST_02200,0.44,1.39,Personal,No
CUST_02201,0.98,0.7,Personal,No
CUST_02202,0.2,1.61,Auto,No
CUST_02203,0.48,0.35,Personal,No
CUST_02204,0.14,1.55,Home,No
CUST_02205,0.77,0.23,Home,No
CUST_02206,0.93,0.12,Education,No
CUST_02207,0.35,1.81,,No
CUST_02208,0.87,1.2,Personal,No
CUST_02209,0.36,,Business,Yes
CUST_02210,0.92,0.54,Business,No
CUST_02211,0.78,1.27,Business,No
CUST_02212,0.82,1.07,Business,Yes
CUST_02213,0.12,1.98,Business,No
CUST_02214,0.97,1.97,Home,Yes
CUST_02215,0.75,1.31,Auto,No
CUST_02216,0.37,0.94,Personal,No
CUST_02217,0.85,,Personal,Yes
CUST_02218,0.35,1.4,Home,No
CUST_02219,0.89,0.29,Home,No
CUST_02220,0.2,0.72,Business,No
CUST_02221,,0.24,Auto,No
CUST_02222,0.59,0.24,Personal,No
CUST_02223,0.19,0.47,Education,Yes
CUST_02224,0.32,1.02,Home,No
CUST_02225,0.11,1.59,Education,No
CUST_02226,,1.02,Personal,Yes
CUST_02227,0.37,0.74,Home,No
CUST_02228,0.64,0.26,Personal,No
CUST_02229,0.37,1.15,Home,Yes
CUST_02230,0.37,0.62,Personal,No
CUST_02231,0.77,1.27,Education,No
CUST_02232,0.14,9.799275018,Auto,No
CUST_02233,0.91,0.31,Home,No
CUST_02234,0.87,0.5,Education,No
CUST_02235,,1,Personal,No
CUST_02236,0.63,1.94,Education,Yes
CUST_02237,0.9,1.57,Home,Yes
CUST_02238,0.27,1.81,Education,No
CUST_02239,0.17,0.73,Personal,No
CUST_02240,0.32,1.98,Business,Yes
CUST_02241,0.82,0.3,Auto,No
CUST_02242,0.13,0.2,Auto,Yes
CUST_02243,0.62,1.73,Business,No
CUST_02244,1,1.86,Home,No
CUST_02245,0.87,0.27,Education,Yes
CUST_02246,0.57,0.32,Education,No
CUST_02247,0.16,0.16,Business,No
CUST_02248,0.85,0.3,Business,No
CUST_02249,0.64,0.5,Personal,No
CUST_02250,0.2,1.94,Personal,No
CUST_02251,0.18,1.37,Auto,No
CUST_02252,0.92,1.58,,No
CUST_02253,0.7,1.57,Home,Yes
CUST_02254,0.85,1.12,Business,No
CUST_02255,0.89,1.62,Auto,No
CUST_02256,0.61,1.23,Auto,No
CUST_02257,0.57,0.7,Personal,No
CUST_02258,0.49,1.17,,Yes
CUST_02259,0.39,1.11,Home,No
CUST_02260,0.49,1.66,Auto,No
CUST_02261,0.8,1.97,Personal,No
CUST_02262,0.64,0.88,Personal,No
CUST_02263,0.9,1.55,Personal,No
CUST_02264,0.5,0.29,Education,Yes
CUST_02265,0.65,1.58,Auto,No
CUST_02266,0.67,0.81,Business,No
CUST_02267,0.63,0.17,Business,Yes
CUST_02268,0.73,0.79,Personal,No
CUST_02269,0.31,1.26,Personal,Yes
CUST_02270,0.56,0.33,,No
CUST_02271,0.19,1.86,Personal,No
CUST_02272,,0.25,Auto,No
CUST_02273,0.54,1.87,Personal,No
CUST_02274,0.69,1.44,Personal,No
CUST_02275,0.96,0.73,Auto,No
CUST_02276,0.64,0.84,Home,No
CUST_02277,0.77,1.51,Business,No
CUST_02278,0.56,1.24,Personal,No
CUST_02279,0.67,1.38,Auto,Yes
CUST_02280,0.16,0.84,Business,No
CUST_02281,0.33,1.03,Education,Yes
CUST_02282,0.43,1.98,Home,No
CUST_02283,0.53,0.51,Personal,No
CUST_02284,0.14,0.89,Home,No
CUST_02285,0.23,0.65,Personal,No
CUST_02286,1.791424297,1.55,Personal,No
CUST_02287,,1.55,Personal,Yes
CUST_02288,0.4,0.66,Home,No
CUST_02289,0.53,0.25,Education,No
CUST_02290,0.28,0.12,Auto,Yes
CUST_02291,0.65,0.91,Auto,No
CUST_02292,0.35,0.88,Education,Yes
CUST_02293,0.29,1.98,Education,Yes
CUST_02294,0.56,0.99,,No
CUST_02295,0.1,0.59,Personal,No
CUST_02296,0.11,1.79,Auto,No
CUST_02297,0.3,1.03,Personal,No
CUST_02298,0.13,1.24,Personal,Yes
CUST_02299,,0.28,Education,No
CUST_02300,0.4,0.83,Home,No
CUST_02301,0.82,1.89,Business,No
CUST_02302,0.61,1.22,Business,Yes
CUST_02303,0.56,0.75,Personal,No
CUST_02304,0.36,1.29,Personal,Yes
CUST_02305,0.94,1.83,Business,No
CUST_02306,0.46,0.62,Education,No
CUST_02307,0.18,1.06,Business,Yes
CUST_02308,0.66,1.92,Business,Yes
CUST_02309,0.2,0.43,Business,No
CUST_02310,0.41,1.47,Personal,No
CUST_02311,0.56,1.27,Personal,No
CUST_02312,0.89,1.39,Business,Yes
CUST_02313,0.54,0.77,Personal,No
CUST_02314,0.73,0.7,Business,No
CUST_02315,0.99,1.4,Education,No
CUST_02316,0.22,0.51,Personal,No
CUST_02317,0.35,0.9,Home,No
CUST_02318,0.46,0.46,Personal,No
CUST_02319,0.48,0.12,Education,Yes
CUST_02320,0.47,1.94,Education,No
CUST_02321,0.92,0.92,Personal,No
CUST_02322,0.74,1.94,Auto,No
CUST_02323,0.65,0.37,Business,No
CUST_02324,0.38,1.22,Business,Yes
CUST_02325,0.84,0.48,Education,No
CUST_02326,0.96,1.6,Personal,No
CUST_02327,,1.59,Auto,No
CUST_02328,0.1,0.31,Home,No
CUST_02329,0.67,1.83,Business,No
CUST_02330,0.15,0.47,Auto,No
CUST_02331,0.33,1.26,Business,No
CUST_02332,,1.97,Personal,No
CUST_02333,0.64,1.78,Business,No
CUST_02334,0.72,1.92,Home,No
CUST_02335,0.2,0.75,Personal,No
CUST_02336,0.45,0.3,Education,No
CUST_02337,0.51,0.46,Auto,No
CUST_02338,0.43,1.05,Business,No
CUST_02339,0.21,1.61,Personal,No
CUST_02340,0.48,0.39,Personal,No
CUST_02341,0.78,1.35,Business,Yes
CUST_02342,0.16,0.71,Education,No
CUST_02343,0.17,0.75,Business,No
CUST_02344,,1.36,Education,No
CUST_02345,3.356644577,0.99,Business,No
CUST_02346,0.7,1.64,Personal,No
CUST_02347,0.71,0.4,Home,No
CUST_02348,0.43,,Home,Yes
CUST_02349,0.63,0.22,Personal,No
CUST_02350,0.11,0.47,Home,No
CUST_02351,0.67,1.35,Education,No
CUST_02352,0.92,1.72,Personal,No
CUST_02353,0.65,0.58,Education,No
CUST_02354,0.89,0.72,Personal,No
CUST_02355,0.75,1.12,Education,No
CUST_02356,0.21,0.5,Education,No
CUST_02357,0.91,9.882207926,Home,Yes
CUST_02358,0.16,1.57,Personal,No
CUST_02359,0.58,0.38,,No
CUST_02360,0.23,,Home,Yes
CUST_02361,0.11,1.57,Education,No
CUST_02362,0.48,0.74,Education,No
CUST_02363,0.37,1.3,Business,Yes
CUST_02364,0.54,0.2,Business,No
CUST_02365,0.62,1.26,Education,No
CUST_02366,0.14,0.39,Business,Yes
CUST_02367,0.21,1.68,Auto,Yes
CUST_02368,0.6,,Home,Yes
CUST_02369,0.41,0.63,Personal,No
CUST_02370,0.76,1.7,Business,No
CUST_02371,0.69,0.2,Business,No
CUST_02372,0.86,0.85,Auto,No
CUST_02373,0.72,0.8,,No
CUST_02374,0.49,0.64,Auto,No
CUST_02375,0.71,1.83,Personal,No
CUST_02376,0.35,1.53,Home,No
CUST_02377,0.38,0.22,Business,No
CUST_02378,0.81,1.46,Home,No
CUST_02379,0.5,1.1,Personal,No
CUST_02380,0.82,1.81,Business,No
CUST_02381,0.84,0.69,,No
CUST_02382,0.87,1.19,Education,No
CUST_02383,0.92,1.05,Auto,Yes
CUST_02384,0.49,1.03,Education,No
CUST_02385,0.39,0.97,Auto,No
CUST_02386,0.62,0.49,Personal,No
CUST_02387,0.43,1.54,Home,No
CUST_02388,0.64,0.96,Education,Yes
CUST_02389,0.74,1.92,Personal,Yes
CUST_02390,0.72,0.6,Home,No
CUST_02391,0.44,1.4,Home,Yes
CUST_02392,0.25,1.89,Business,No
CUST_02393,0.49,1.36,Business,No
CUST_02394,0.23,1.76,Business,No
CUST_02395,0.9,1.67,Education,No
CUST_02396,0.41,0.78,Education,No
CUST_02397,0.24,1.24,Home,No
CUST_02398,,0.4,Education,No
CUST_02399,3.943013337,1.12,Home,No
CUST_02400,0.67,0.54,Personal,No
CUST_02401,0.41,1.51,,No
CUST_02402,0.16,1.1,Home,Yes
CUST_02403,0.47,0.88,Home,No
CUST_02404,0.38,0.61,Personal,No
CUST_02405,0.71,2,Business,No
CUST_02406,0.65,0.24,Business,No
CUST_02407,0.43,0.18,Business,No
CUST_02408,0.3,0.51,Home,No
CUST_02409,0.99,1.95,Home,Yes
CUST_02410,0.51,1.96,Education,No
CUST_02411,0.72,1.34,Education,No
CUST_02412,0.23,1.77,Auto,No
CUST_02413,0.54,0.51,Auto,No
CUST_02414,0.12,1.95,Education,Yes
CUST_02415,0.55,0.37,Home,Yes
CUST_02416,0.97,0.29,Personal,No
CUST_02417,0.45,0.31,Education,No
CUST_02418,0.14,1.19,Home,Yes
CUST_02419,0.13,1.58,Education,No
CUST_02420,0.45,0.8,Business,No
CUST_02421,0.24,1.96,Education,Yes
CUST_02422,0.12,0.93,Business,No
CUST_02423,0.78,0.39,Home,No
CUST_02424,0.51,0.99,Business,No
CUST_02425,0.36,1.39,Education,No
CUST_02426,0.91,,Business,No
CUST_02427,0.2,0.97,Personal,No
CUST_02428,,1.23,Business,Yes
CUST_02429,0.38,0.61,Business,No
CUST_02430,0.9,,Auto,No
CUST_02431,0.64,1.97,Personal,No
CUST_02432,0.84,0.19,Home,No
CUST_02433,0.99,1.78,Business,No
CUST_02434,0.36,1.17,Personal,No
CUST_02435,0.97,0.58,Home,No
CUST_02436,0.45,1.91,Personal,No
CUST_02437,0.45,1.02,Auto,No
CUST_02438,0.41,0.73,Home,No
CUST_02439,0.59,0.44,Home,No
CUST_02440,0.24,0.56,Business,No
CUST_02441,0.6,1.68,Education,No
CUST_02442,0.59,1.27,Home,No
CUST_02443,0.79,9.069390137,Home,No
CUST_02444,0.85,0.54,Auto,Yes
CUST_02445,0.5,0.33,Auto,No
CUST_02446,0.37,0.11,Auto,No
CUST_02447,0.33,1.06,Business,No
CUST_02448,0.28,2,Home,No
CUST_02449,0.15,1.42,Auto,No
CUST_02450,,,,Yes
CUST_02451,0.34,1.77,Personal,No
CUST_02452,0.97,1.59,,No
CUST_02453,0.6,0.13,Auto,No
CUST_02454,0.41,1.65,Business,No
CUST_02455,0.62,,Education,No
CUST_02456,0.23,0.38,Personal,No
CUST_02457,0.5,0.53,Personal,No
CUST_02458,0.66,0.99,Home,No
CUST_02459,0.54,0.91,Home,Yes
CUST_02460,0.46,0.65,Auto,Yes
CUST_02461,0.99,0.43,Home,No
CUST_02462,0.89,1.55,Home,No
CUST_02463,0.66,1.98,Education,No
CUST_02464,0.61,1.58,Business,No
CUST_02465,0.66,0.66,Auto,No
CUST_02466,0.28,0.57,Education,No
CUST_02467,0.46,0.51,Auto,No
CUST_02468,0.14,0.36,Business,Yes
CUST_02469,0.53,1.15,Auto,No
CUST_02470,0.59,1.25,Home,No
CUST_02471,0.3,1.44,Business,No
CUST_02472,0.97,1.39,Education,No
CUST_02473,0.92,0.66,Education,Yes
CUST_02474,0.75,,Personal,No
CUST_02475,0.58,1.39,,No
CUST_02476,0.88,0.76,Personal,No
CUST_02477,1.958090055,0.5,Home,No
CUST_02478,0.81,0.81,Education,No
CUST_02479,0.21,0.62,Business,Yes
CUST_02480,0.81,0.27,Personal,No
CUST_02481,0.35,1.68,Education,No
CUST_02482,0.89,1.72,Home,Yes
CUST_02483,0.95,0.52,Business,No
CUST_02484,0.23,0.22,Business,Yes
CUST_02485,0.52,1.5,Home,No
CUST_02486,0.98,0.5,Education,No
CUST_02487,0.54,0.85,Auto,No
CUST_02488,0.88,0.22,Education,No
CUST_02489,0.63,0.53,Personal,No
CUST_02490,0.44,9.142321633,Personal,No
CUST_02491,0.36,1.63,Education,Yes
CUST_02492,,0.49,Personal,No
CUST_02493,0.79,0.74,Auto,No
CUST_02494,0.45,0.36,Auto,No
CUST_02495,0.56,0.24,,No
CUST_02496,0.54,1.99,Personal,No
CUST_02497,0.62,1.35,,No
CUST_02498,0.88,1.13,Business,No
CUST_02499,0.98,1.55,Auto,Yes
CUST_02500,0.47,1.7,Business,No
CUST_02501,0.84,1.63,Home,No
CUST_02502,0.79,0.13,Personal,No
CUST_02503,,0.45,Education,No
CUST_02504,0.96,1.34,Auto,No
CUST_02505,0.28,0.81,Business,No
CUST_02506,0.2,1.97,Education,No
CUST_02507,0.87,1.36,Personal,No
CUST_02508,0.5,1.92,Education,No
CUST_02509,0.86,0.48,Personal,No
CUST_02510,0.9,1.74,Personal,No
CUST_02511,0.16,0.71,Personal,No
CUST_02512,0.9,1.98,Business,No
CUST_02513,0.5,0.4,Personal,Yes
CUST_02514,0.56,1.08,Education,No
CUST_02515,0.66,1.61,Home,No
CUST_02516,0.93,0.92,Education,Yes
CUST_02517,0.12,0.99,Business,Yes
CUST_02518,0.53,1.97,Personal,No
CUST_02519,0.72,0.91,Home,No
CUST_02520,,1.25,Business,No
CUST_02521,0.72,0.2,Auto,No
CUST_02522,0.22,1.7,Auto,No
CUST_02523,0.37,1.33,Auto,No
CUST_02524,0.42,0.87,Home,No
CUST_02525,0.82,0.13,Education,No
CUST_02526,0.35,1.22,Home,Yes
CUST_02527,0.29,0.12,Home,No
CUST_02528,0.96,0.1,Home,No
CUST_02529,0.11,1.27,Auto,No
CUST_02530,1,0.46,Education,No
CUST_02531,0.71,0.46,Home,No
CUST_02532,0.85,1.34,Education,Yes
CUST_02533,0.37,0.2,Personal,No
CUST_02534,0.11,0.7,Home,No
CUST_02535,0.76,0.38,Home,No
CUST_02536,0.85,1.2,Home,No
CUST_02537,0.77,1.36,Personal,No
CUST_02538,0.23,1.47,Personal,No
CUST_02539,0.78,0.58,Auto,Yes
CUST_02540,0.79,,Business,Yes
CUST_02541,1.990622984,0.25,Education,No
CUST_02542,0.79,0.91,Business,No
CUST_02543,0.86,1.9,Home,Yes
CUST_02544,0.65,0.51,Home,No
CUST_02545,0.18,0.59,Auto,No
CUST_02546,0.54,0.29,Business,No
CUST_02547,0.17,1.25,Home,No
CUST_02548,0.47,1.39,Business,No
CUST_02549,0.47,1.32,Auto,No
CUST_02550,0.16,1.74,Business,No
CUST_02551,0.41,1.02,,No
CUST_02552,0.2,0.36,Auto,No
CUST_02553,0.83,0.65,Business,No
CUST_02554,0.95,1.36,Home,No
CUST_02555,0.17,1.26,Personal,No
CUST_02556,0.96,1.11,Personal,Yes
CUST_02557,0.57,1.4,Auto,No
CUST_02558,0.37,1.31,Personal,No
CUST_02559,0.17,1.77,Education,No
CUST_02560,,1.21,Auto,No
CUST_02561,3.365593794,1.58,Home,Yes
CUST_02562,0.74,0.57,Home,No
CUST_02563,0.15,1.39,Auto,Yes
CUST_02564,0.17,1.81,Personal,No
CUST_02565,0.46,9.437519586,Personal,Yes
CUST_02566,0.37,1.58,Home,Yes
CUST_02567,0.31,1.48,Education,No
CUST_02568,0.35,0.21,Personal,No
CUST_02569,,1.2,Education,No
CUST_02570,0.94,0.35,Personal,No
CUST_02571,0.46,1.94,Auto,No
CUST_02572,0.92,1.64,Business,No
CUST_02573,0.39,0.31,Home,No
CUST_02574,0.53,,Auto,No
CUST_02575,0.3,1.23,Personal,Yes
CUST_02576,0.68,0.76,Home,No
CUST_02577,0.98,0.17,Business,Yes
CUST_02578,0.64,1.13,,No
CUST_02579,0.42,0.84,Personal,No
CUST_02580,0.68,0.29,Home,No
CUST_02581,0.21,1.62,Personal,No
CUST_02582,0.9,1.84,Business,Yes
CUST_02583,0.55,1.54,Auto,No
CUST_02584,0.5,1.66,Auto,No
CUST_02585,4.074658196,0.51,Education,No
CUST_02586,0.66,0.6,,No
CUST_02587,0.16,0.5,Business,No
CUST_02588,1.508650763,1.55,Personal,No
CUST_02589,,1.9,Education,No
CUST_02590,0.74,1.46,Education,No
CUST_02591,0.84,1.77,Home,No
CUST_02592,0.82,1.31,,No
CUST_02593,0.6,0.84,Auto,No
CUST_02594,0.57,0.91,Home,No
CUST_02595,0.23,0.24,Education,No
CUST_02596,0.8,0.16,Auto,No
CUST_02597,0.34,1.42,Business,Yes
CUST_02598,0.55,,Personal,No
CUST_02599,0.36,1.15,Education,No
CUST_02600,,1.16,Business,No
CUST_02601,0.67,0.63,Education,No
CUST_02602,0.15,,Auto,Yes
CUST_02603,0.77,0.99,Home,No
CUST_02604,0.39,0.84,,No
CUST_02605,0.1,1.66,Personal,No
CUST_02606,0.56,0.96,Personal,No
CUST_02607,0.14,1.25,Education,Yes
CUST_02608,0.35,1.8,Auto,Yes
CUST_02609,0.74,1.75,Home,No
CUST_02610,0.16,1.79,Personal,No
CUST_02611,0.86,0.61,Home,No
CUST_02612,0.1,0.17,Business,No
CUST_02613,0.32,0.6,Education,No
CUST_02614,0.77,0.63,Home,No
CUST_02615,0.38,1.83,Education,No
CUST_02616,0.19,1.33,Business,No
CUST_02617,0.42,0.26,Home,No
CUST_02618,,0.36,Home,No
CUST_02619,0.86,0.4,Business,Yes
CUST_02620,0.38,1.3,Auto,No
CUST_02621,0.81,1.5,Home,Yes
CUST_02622,0.9,1.73,Home,No
CUST_02623,0.49,1.89,,No
CUST_02624,0.92,0.48,Auto,No
CUST_02625,,0.69,Home,No
CUST_02626,0.97,0.56,Business,No
CUST_02627,0.18,0.78,Education,No
CUST_02628,0.72,1.84,Business,No
CUST_02629,0.54,,Auto,No
CUST_02630,0.45,1.5,Personal,No
CUST_02631,0.67,1.03,Personal,No
CUST_02632,0.73,0.15,Personal,No
CUST_02633,0.1,0.22,Business,No
CUST_02634,0.25,1.12,,No
CUST_02635,0.74,,Education,No
CUST_02636,0.7,0.51,Home,No
CUST_02637,0.97,1.47,Education,No
CUST_02638,0.78,1.64,,No
CUST_02639,0.96,0.88,Home,No
CUST_02640,0.73,1.52,Business,No
CUST_02641,0.37,0.87,,No
CUST_02642,0.19,1.39,Auto,No
CUST_02643,0.8,1.55,Business,No
CUST_02644,0.68,,Personal,No
CUST_02645,0.14,0.76,Personal,No
CUST_02646,0.42,0.88,Auto,Yes
CUST_02647,0.96,0.41,Education,No
CUST_02648,0.55,9.123928711,Auto,No
CUST_02649,0.49,1.42,Home,No
CUST_02650,0.51,1.84,,No
CUST_02651,0.29,0.85,Auto,Yes
CUST_02652,0.43,,Personal,Yes
CUST_02653,0.43,0.64,Home,No
CUST_02654,0.15,0.96,Home,Yes
CUST_02655,0.79,0.65,Auto,No
CUST_02656,0.47,0.54,Home,Yes
CUST_02657,0.84,1.5,Home,No
CUST_02658,,0.11,Business,No
CUST_02659,0.29,1.12,Home,No
CUST_02660,0.69,1.61,Education,No
CUST_02661,0.53,0.61,Home,No
CUST_02662,0.89,1.25,Personal,Yes
CUST_02663,0.29,1.37,Business,No
CUST_02664,0.71,1.34,Personal,No
CUST_02665,0.65,0.95,Personal,No
CUST_02666,0.37,0.76,Education,Yes
CUST_02667,0.22,1.69,Business,Yes
CUST_02668,0.69,1.54,Auto,No
CUST_02669,0.76,6.917531491,Home,No
CUST_02670,0.38,0.3,Education,No
CUST_02671,0.68,0.24,Education,No
CUST_02672,0.46,8.387624602,Auto,Yes
CUST_02673,0.74,1.21,Education,No
CUST_02674,0.28,0.2,Auto,Yes
CUST_02675,0.9,0.74,Auto,No
CUST_02676,0.36,1.53,Auto,No
CUST_02677,0.43,,Education,No
CUST_02678,0.15,1.55,Auto,No
CUST_02679,0.2,1.52,Education,Yes
CUST_02680,,,Business,Yes
CUST_02681,0.34,1.48,Auto,No
CUST_02682,0.85,1.52,Education,No
CUST_02683,0.11,0.86,Education,No
CUST_02684,0.44,0.5,Education,No
CUST_02685,0.4,,Home,No
CUST_02686,0.12,1.85,Home,No
CUST_02687,0.21,1.32,Auto,Yes
CUST_02688,0.47,0.43,Business,No
CUST_02689,0.54,1.4,Auto,Yes
CUST_02690,0.46,0.91,Personal,No
CUST_02691,0.58,1.22,Personal,No
CUST_02692,0.64,1.49,Business,No
CUST_02693,0.11,1.08,Business,No
CUST_02694,0.52,1.65,Business,No
CUST_02695,,1.47,Home,No
CUST_02696,0.57,1.27,Home,No
CUST_02697,,0.39,Personal,No
CUST_02698,0.38,1.69,Business,No
CUST_02699,0.8,1.88,,No
CUST_02700,0.8,0.36,Personal,No
CUST_02701,0.57,1.03,Business,No
CUST_02702,0.98,0.59,Education,Yes
CUST_02703,0.21,1.53,Business,No
CUST_02704,0.12,1.47,Auto,No
CUST_02705,0.79,0.37,,Yes
CUST_02706,0.83,1.77,Auto,No
CUST_02707,0.21,0.44,Home,No
CUST_02708,0.34,1.61,Personal,Yes
CUST_02709,0.12,0.97,Business,No
CUST_02710,0.36,0.72,Personal,No
CUST_02711,0.8,,,No
CUST_02712,0.57,8.757128901,Auto,No
CUST_02713,0.41,1.36,Education,Yes
CUST_02714,0.43,1.15,Education,No
CUST_02715,,0.33,Business,No
CUST_02716,0.37,0.31,Auto,No
CUST_02717,0.68,0.24,Business,No
CUST_02718,0.98,1.51,,No
CUST_02719,0.86,1.45,Business,No
CUST_02720,,0.21,Education,No
CUST_02721,0.91,1.16,Business,No
CUST_02722,0.8,0.26,Education,No
CUST_02723,0.8,,Home,No
CUST_02724,0.51,1.82,Auto,No
CUST_02725,0.46,4.477887104,Home,No
CUST_02726,0.37,1.86,Business,No
CUST_02727,0.16,1.64,Education,Yes
CUST_02728,0.31,,Auto,No
CUST_02729,0.32,1.18,,No
CUST_02730,0.54,,Auto,No
CUST_02731,0.77,0.51,Auto,Yes
CUST_02732,0.53,0.72,Business,No
CUST_02733,0.15,1.29,Home,No
CUST_02734,0.96,0.43,Home,Yes
CUST_02735,0.95,0.59,Personal,No
CUST_02736,0.81,0.99,Business,No
CUST_02737,0.99,0.54,Auto,No
CUST_02738,0.59,1.22,Home,No
CUST_02739,0.97,1.85,Home,No
CUST_02740,0.17,1.52,Education,No
CUST_02741,0.43,1.37,Auto,No
CUST_02742,0.3,1.21,Business,No
CUST_02743,0.28,1.03,Home,No
CUST_02744,0.23,0.45,Business,Yes
CUST_02745,0.66,1.8,Auto,No
CUST_02746,0.8,0.57,Auto,No
CUST_02747,0.62,0.27,Home,No
CUST_02748,0.23,,Personal,Yes
CUST_02749,0.83,0.43,Business,No
CUST_02750,0.67,0.81,Business,No
CUST_02751,0.45,0.15,Education,No
CUST_02752,0.71,0.36,Auto,No
CUST_02753,0.33,0.43,Auto,No
CUST_02754,0.41,0.2,Home,Yes
CUST_02755,0.93,1.35,Home,No
CUST_02756,2.184769903,1.69,Home,No
CUST_02757,0.52,0.81,Education,Yes
CUST_02758,0.9,1.76,Personal,No
CUST_02759,0.74,0.51,,No
CUST_02760,,0.72,Home,No
CUST_02761,0.23,0.39,Home,No
CUST_02762,0.11,1.28,Education,Yes
CUST_02763,,0.9,Business,No
CUST_02764,,1.27,Personal,No
CUST_02765,0.22,1.55,Business,No
CUST_02766,,1.14,Auto,No
CUST_02767,0.58,1.29,Auto,No
CUST_02768,0.32,1.88,Home,No
CUST_02769,0.55,0.67,Business,Yes
CUST_02770,0.71,0.78,Education,Yes
CUST_02771,0.17,1.46,Personal,No
CUST_02772,0.35,1.26,Business,No
CUST_02773,0.83,0.44,Business,No
CUST_02774,0.51,0.81,Personal,No
CUST_02775,0.59,0.99,Business,Yes
CUST_02776,0.49,0.9,Business,No
CUST_02777,0.14,0.44,Personal,No
CUST_02778,0.25,1.86,Education,No
CUST_02779,0.5,1.55,Personal,No
CUST_02780,0.29,1.01,Home,Yes
CUST_02781,2.819267333,1.39,Home,No
CUST_02782,0.86,1.8,Home,No
CUST_02783,0.98,0.36,Home,No
CUST_02784,0.81,0.58,Auto,No
CUST_02785,0.87,1.13,Education,No
CUST_02786,0.32,1.62,Auto,No
CUST_02787,0.96,0.17,Business,Yes
CUST_02788,0.28,1.97,Business,Yes
CUST_02789,,0.96,Personal,No
CUST_02790,1,0.78,Home,Yes
CUST_02791,0.74,0.66,Personal,No
CUST_02792,0.98,0.43,Business,No
CUST_02793,0.61,1.6,Home,No
CUST_02794,0.33,1.92,Education,No
CUST_02795,0.49,0.89,Business,No
CUST_02796,0.63,1.91,Personal,No
CUST_02797,0.17,1.67,Personal,No
CUST_02798,0.66,1.01,Business,No
CUST_02799,,1.38,Auto,No
CUST_02800,0.27,0.93,Education,No
CUST_02801,0.81,1.16,Business,Yes
CUST_02802,0.92,0.21,Business,Yes
CUST_02803,0.95,1.42,Personal,No
CUST_02804,0.96,0.2,Home,No
CUST_02805,0.57,1.65,,No
CUST_02806,0.98,1.67,Home,Yes
CUST_02807,0.78,0.55,Personal,No
CUST_02808,0.25,0.71,Home,No
CUST_02809,0.53,1.01,Business,No
CUST_02810,0.75,1.23,Auto,No
CUST_02811,0.32,0.65,Auto,Yes
CUST_02812,0.68,1.23,Auto,No
CUST_02813,0.7,0.67,Home,No
CUST_02814,0.25,0.21,Auto,No
CUST_02815,0.61,0.1,Home,Yes
CUST_02816,0.79,0.29,Business,No
CUST_02817,0.55,1.61,Business,Yes
CUST_02818,0.11,1.93,Personal,No
CUST_02819,0.11,0.91,Personal,No
CUST_02820,0.42,1.07,Education,No
CUST_02821,0.93,0.38,Business,No
CUST_02822,0.31,1.15,Home,No
CUST_02823,0.67,0.37,Education,No
CUST_02824,0.3,1.26,Business,No
CUST_02825,0.39,1.87,Home,Yes
CUST_02826,0.86,,Business,Yes
