Customer_ID,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_Purpose,Default_Status,Payment_History,Employment_Status,Income_Details,Previous_Loans,Loan_Amount,Term_Length(months),Demographic_Data,Age
CUST_02016,0.47,1.29,Home,No,,Self-Employed,6781681,1,1587790,36,Suburban,41
CUST_02017,0.41,0.24,Auto,No,686.7742579,Unemployed,4109247,2,1226325,36,Urban,17
CUST_02018,0.91,1.69,Home,Yes,599.8068818,Student,2823162,2,851580,24,Urban,33
CUST_02019,0.12,,Personal,Yes,731.7709015,Retired,4419750,3,1073190,24,Suburban,69
CUST_02020,0.7,0.23,Personal,No,638.0370803,Student,4181291,1,2495893,60,Rural,48
CUST_02021,0.97,0.86,Business,No,,,,4,57602,48,Suburban,27
CUST_02022,0.6,1.2,Home,No,713.8688469,Retired,4774492,3,1062317,60,Suburban,47
CUST_02023,0.94,1.72,Home,No,768.0329298,Employed,5762939,2,1970337,60,Urban,39
CUST_02024,0.15,1.95,Home,No,634.55898,Unemployed,3939927,0,1149965,12,Urban,50
CUST_02025,0.48,0.94,Home,Yes,549.0243922,Self-Employed,3524429,1,799373,36,Urban,34
CUST_02026,0.33,0.21,Education,No,709.1924772,,,6,1675687,24,Rural,35
CUST_02027,0.76,1.52,Business,No,790.0255591,Self-Employed,3747450,2,1804254,36,Rural,27
CUST_02028,0.98,1.17,Auto,No,761.9473176,Retired,14765285,,1909498,36,Urban,14
CUST_02029,0.33,0.95,Auto,No,710.4829708,Unemployed,2841920,1,1560483,60,Rural,42
CUST_02030,,0.69,Auto,No,675.4181907,Employed,3388143,3,1895886,36,Rural,47
CUST_02031,0.28,1.05,Education,No,740.3561298,Retired,4627665,4,1597252,36,Rural,41
CUST_02032,0.61,0.74,Business,No,651.32269,,,3,758288,24,Rural,69
CUST_02033,0.52,1.54,Business,Yes,723.8178885,Student,3463839,1,1204579,36,Urban,26
CUST_02034,0.97,1.13,Education,No,725.273508,Unemployed,4999754,2,1292393,48,Rural,41
CUST_02035,0.65,1.77,Home,No,753.0104954,Unemployed,4305459,2,1833636,12,Suburban,32
CUST_02036,0.41,1.13,Personal,No,837.9830019,Retired,5191982,1,,,Rural,63
CUST_02037,0.2,,Home,No,719.6207984,Retired,4639036,1,1574344,48,Urban,62
CUST_02038,0.24,1.72,Auto,Yes,674.5518187,Retired,4598698,1,2057819,12,Urban,45
CUST_02039,0.3,1.16,Home,Yes,698.7212844,Unemployed,7742904,0,,,Rural,27
CUST_02040,0.33,0.49,Education,No,,Student,8212601,3,201026,24,Urban,29
CUST_02041,0.87,1.28,Auto,No,665.2643434,,,0,1691540,60,Urban,38
CUST_02042,0.61,0.78,Personal,Yes,679.5358781,Retired,3422754,4,1173869,36,Urban,33
CUST_02043,0.57,1.7,Auto,Yes,673.7955801,,,3,2122144,60,Rural,52
CUST_02044,0.2,0.96,Home,No,707.6177436,Student,5316980,4,3060542,36,,
CUST_02045,0.87,1.48,Business,No,658.8790034,Unemployed,6209230,,2062965,36,Rural,25
CUST_02046,0.75,0.28,Business,No,756.0515334,,,2,458409,36,Suburban,33
CUST_02047,0.16,0.85,,No,700.0103532,Student,4053720,1,2405423,24,,
CUST_02048,0.74,1.97,Auto,No,699.5349839,Unemployed,3932540,,1648546,24,,
CUST_02049,0.59,1.64,Business,No,683.6052642,Retired,3560285,,1660083,24,Urban,40
CUST_02050,0.17,0.4,Education,No,707.7595342,Unemployed,2701401,4,504391,36,Urban,46
CUST_02051,0.51,0.63,Personal,No,741.2549132,Student,4285456,2,969606,36,Urban,38
CUST_02052,0.54,0.73,Business,No,656.6434892,Retired,5442144,1,1318040,48,Suburban,46
CUST_02053,0.25,1.34,Education,No,667.0941755,Employed,3015556,1,1223586,48,,
CUST_02054,0.95,1.54,Education,No,684.8136986,,,2,1395396,60,Urban,33
CUST_02055,0.86,1.52,,No,632.7064538,Retired,5087651,4,983965,24,Suburban,28
CUST_02056,0.7,1.07,Auto,No,659.037107,Retired,6611033,,1941121,12,Suburban,33
CUST_02057,0.52,1.64,Personal,No,676.1889563,Student,5355824,0,,,Urban,42
CUST_02058,0.47,0.93,Personal,No,743.719459,Student,4458760,2,585150,60,Urban,46
CUST_02059,0.69,0.34,Home,No,713.1280665,Self-Employed,4952776,0,764015,12,Suburban,39
CUST_02060,0.59,1.17,Personal,No,709.6794956,Student,5514603,1,150811,12,Rural,49
CUST_02061,0.16,1.91,Auto,Yes,742.5448981,Retired,4715396,2,-270414,24,Suburban,31
CUST_02062,0.56,1.61,Education,No,693.1314106,Self-Employed,5544483,,694378,36,Suburban,47
CUST_02063,0.83,1.2,Home,No,719.5232425,Self-Employed,4151079,1,1825834,60,Urban,57
CUST_02064,0.51,1.33,Personal,No,,Unemployed,6059581,1,3469317,12,Rural,32
CUST_02065,0.15,1.87,Education,No,713.2681175,Retired,3930548,0,1594762,24,Suburban,37
CUST_02066,0.81,0.91,Auto,Yes,670.8620671,,,1,1626136,60,Rural,43
CUST_02067,0.28,0.73,Business,Yes,578.0591421,Student,3982174,0,,,Rural,29
CUST_02068,0.33,1.96,,Yes,693.2860419,Retired,10070473,1,1010276,60,Suburban,44
CUST_02069,0.25,1.74,Education,No,771.1374068,Student,5504311,1,1346924,12,Rural,40
CUST_02070,0.4,0.71,Auto,No,746.3107701,Retired,2607279,4,320546,12,Urban,18
CUST_02071,0.78,0.98,Auto,No,748.2698742,,,2,1980131,48,Rural,30
CUST_02072,0.57,0.89,Home,No,761.8065361,Retired,4968878,10,935327,24,Rural,40
CUST_02073,0.28,0.38,Home,No,704.4328795,Unemployed,4580106,2,2300843,24,Rural,14
CUST_02074,0.89,1.92,Personal,No,1064.798678,Retired,4512793,3,1535666,36,Suburban,25
CUST_02075,,0.87,Personal,Yes,669.1174052,Retired,4387463,2,2010260,60,Suburban,35
CUST_02076,0.88,1.76,Home,No,684.1963572,Employed,4769761,2,1263094,36,Suburban,59
CUST_02077,0.31,0.46,Home,Yes,730.7885575,Retired,3316680,0,885693,12,Rural,42
CUST_02078,0.51,1.14,,No,760.1942219,Unemployed,3968147,3,,,Urban,32
CUST_02079,0.99,0.15,Personal,No,693.0276862,Self-Employed,4244371,2,789828,48,Rural,34
CUST_02080,,1.55,Auto,No,677.4905368,Unemployed,5132471,3,982471,48,Rural,44
CUST_02081,0.12,1.2,Personal,Yes,700.0263979,Retired,5739035,1,646155,60,Urban,43
CUST_02082,0.16,1.29,Personal,No,730.0603374,Student,4400577,2,722598,24,Rural,54
CUST_02083,0.52,0.2,Home,No,627.8072592,Employed,5479245,2,1320613,36,Suburban,42
CUST_02084,0.92,0.5,Home,No,585.1909523,Student,4676635,2,909348,48,Suburban,31
CUST_02085,0.58,0.24,Personal,No,672.4731575,Employed,4477103,1,1504126,48,Suburban,70
CUST_02086,0.55,0.65,Business,Yes,638.9643787,Employed,5541578,5,1650206,60,Suburban,67
CUST_02087,0.19,1.29,Business,No,674.5929901,Student,8288380,1,367192,48,Suburban,51
CUST_02088,0.69,1.18,Personal,No,692.6109841,,,30,1759517,12,Urban,49
CUST_02089,0.84,1.26,Business,No,677.3375795,Unemployed,3711345,2,222025,60,,
CUST_02090,0.44,,Personal,No,772.6233767,Student,5858057,2,,,Rural,108
CUST_02091,0.8,0.62,Home,Yes,,Self-Employed,3745956,3,,,Suburban,42
CUST_02092,0.97,0.56,Home,No,715.023718,Employed,4178469,5,755134,12,Urban,47
CUST_02093,0.28,0.36,Home,No,731.1103572,Unemployed,2616824,3,1097509,36,Suburban,42
CUST_02094,0.57,1.71,Auto,No,643.0583441,,,,2279180,36,Suburban,30
CUST_02095,0.36,,Home,No,,Unemployed,4045088,1,2069356,60,Suburban,35
CUST_02096,0.81,0.45,Home,No,696.2117857,Retired,3896186,4,2393720,36,Rural,47
CUST_02097,0.62,0.44,Personal,No,,Self-Employed,4599113,2,1536745,36,Urban,19
CUST_02098,0.67,1.76,Business,No,646.4071383,Student,2485850,1,1110457,48,Urban,36
CUST_02099,0.82,1.51,Business,No,622.3120617,Unemployed,3701966,2,,,Suburban,57
CUST_02100,0.46,1.35,Home,No,740.8944829,Student,4333098,3,,,Suburban,54
CUST_02101,0.92,0.87,Home,No,718.8204763,Student,6388593,1,442722,12,Suburban,34
CUST_02102,0.58,0.6,Home,No,654.8974223,Unemployed,4793333,1,1263592,48,,
CUST_02103,0.24,1.96,,No,656.5168459,Unemployed,5058103,4,399645,48,Urban,25
CUST_02104,0.73,1.61,Personal,No,756.2717392,Employed,4642107,2,1030528,48,Suburban,15
CUST_02105,0.81,0.67,Personal,Yes,640.5294054,Employed,8810118,5,1759185,60,Suburban,47
CUST_02106,0.39,,Business,Yes,782.1336477,Self-Employed,5684089,6,560001,24,Rural,46
CUST_02107,,1.54,Auto,Yes,654.9689633,Self-Employed,2033832,2,,,Urban,50
CUST_02108,0.92,0.66,Business,No,731.9195963,Self-Employed,4841722,2,1207484,24,Urban,60
CUST_02109,0.35,0.91,Personal,No,683.5690762,,,0,1336632,24,Rural,36
CUST_02110,0.99,0.45,Education,No,730.1593716,Student,2758671,2,1481965,24,Suburban,54
CUST_02111,0.23,0.31,Auto,No,672.7942999,Retired,4695642,3,1797614,48,Rural,40
CUST_02112,0.28,1.47,Home,No,,Retired,3895107,0,1660166,12,Suburban,72
CUST_02113,0.27,0.61,Business,No,702.0459588,Unemployed,3500940,1,,,Urban,54
CUST_02114,0.9,1.66,Auto,No,649.8906272,,,5,816886,48,Urban,55
CUST_02115,0.69,1.99,Education,Yes,737.0412173,Unemployed,3739399,1,1085640,60,Rural,44
CUST_02116,0.24,0.25,Auto,No,,Retired,3750853,2,1573597,36,,
CUST_02117,0.5,1,Business,No,688.5700042,Unemployed,3442923,2,,,Rural,37
CUST_02118,0.65,1.62,Personal,No,650.2825313,Employed,3210108,,1547037,12,Suburban,29
CUST_02119,0.18,,Home,No,571.8833171,Employed,3884649,1,1139424,12,Urban,23
CUST_02120,0.89,1.54,Personal,Yes,690.4486119,Employed,3823063,2,1314969,24,Suburban,27
CUST_02121,0.82,0.76,Personal,No,820.6307711,Retired,3086106,2,,,Suburban,29
CUST_02122,0.55,0.96,Business,No,,Employed,4530887,0,,,Suburban,52
CUST_02123,0.97,1.23,Personal,No,699.036981,Self-Employed,1415399,,,,,
CUST_02124,0.48,1.95,Personal,No,686.8554585,Self-Employed,4691492,2,1819609,12,Urban,33
CUST_02125,0.99,0.72,Business,No,701.1232946,Employed,5780535,1,1268489,12,Urban,45
CUST_02126,0.7,1.85,Business,No,727.3559558,Self-Employed,3904237,,1766738,36,Urban,29
CUST_02127,0.67,0.61,Education,No,640.9593592,Employed,5005813,2,1260272,60,Suburban,50
CUST_02128,0.25,,Personal,No,755.7160847,Retired,4250596,6,1881195,60,Urban,24
CUST_02129,0.89,1.37,Auto,Yes,735.7690658,Self-Employed,7493157,2,2136669,48,Rural,109
CUST_02130,0.48,0.98,Home,No,735.9092863,Retired,5776634,3,1020651,12,Suburban,39
CUST_02131,0.25,1.27,Home,No,721.9237869,Self-Employed,3486332,,2009015,12,Rural,21
CUST_02132,0.11,0.62,Business,No,700.9808329,Student,6172959,0,797381,24,Suburban,27
CUST_02133,,0.62,Business,No,733.6430618,Student,7566944,,476005,60,Suburban,29
CUST_02134,0.57,0.32,Education,No,729.5907067,,,4,1107469,24,,
CUST_02135,,0.32,Personal,No,682.2979645,Self-Employed,5171066,1,1493087,24,Urban,37
CUST_02136,0.9,0.76,Business,No,671.3199114,Student,5826019,2,-32038,36,Rural,44
CUST_02137,0.17,1.55,Business,No,1057.639222,Employed,3171264,,1128053,60,Suburban,24
CUST_02138,0.76,1.26,Home,No,777.4510076,Unemployed,2281421,1,2055246,12,Suburban,39
CUST_02139,0.27,0.29,Personal,No,638.0446462,Student,4763702,,1698678,24,Rural,69
CUST_02140,0.87,1.72,Education,Yes,626.6237367,,,1,610299,60,,
CUST_02141,0.84,1.24,Business,No,708.2380421,Employed,4293341,1,1620160,12,Rural,53
CUST_02142,0.59,1.93,Business,Yes,702.5443851,Student,5840959,0,1585549,60,Rural,44
CUST_02143,0.74,1.37,Business,No,708.6670832,Student,5268425,2,2361599,36,Suburban,48
CUST_02144,0.38,0.43,Home,Yes,712.1976599,,,2,1464701,60,Rural,61
CUST_02145,0.52,1,Business,No,688.8398873,Self-Employed,4404893,1,707160,60,Urban,46
CUST_02146,0.84,1.33,Business,Yes,774.4931719,Student,3762722,1,1009612,36,Rural,48
CUST_02147,0.51,0.15,Home,No,619.9548011,Unemployed,11047715,2,6632530,24,Rural,59
CUST_02148,0.42,0.13,Business,No,658.5751488,Self-Employed,6735948,2,556100,24,Suburban,35
CUST_02149,0.54,0.35,,Yes,694.837262,,,3,1393819,48,Suburban,54
CUST_02150,0.85,0.58,Personal,No,617.8405594,Retired,5908106,,1341861,48,Urban,47
CUST_02151,0.4,4.879392182,Home,No,691.2072798,Student,4215321,0,665992,48,Rural,53
CUST_02152,0.26,1.03,Personal,No,783.0735083,Unemployed,3179481,2,545476,24,Suburban,56
CUST_02153,0.74,0.36,Education,No,701.0443244,Unemployed,7952811,3,987285,12,Rural,32
CUST_02154,0.84,1.38,Business,No,711.5350453,Retired,5129151,1,2701567,24,Urban,57
CUST_02155,0.19,1.23,Education,No,636.9917617,Unemployed,5102674,3,1696603,48,Urban,34
CUST_02156,0.32,0.66,Personal,No,669.1819296,,,1,6493256,48,Urban,38
CUST_02157,0.23,0.13,Home,No,681.240181,Employed,5421726,2,447619,12,Rural,39
CUST_02158,0.41,0.25,Home,No,684.1142452,Self-Employed,4306289,5,1455405,12,Urban,40
CUST_02159,0.51,0.84,Education,No,764.0821898,Employed,3250944,1,1037002,36,Rural,91
CUST_02160,0.77,0.39,Personal,Yes,727.884553,Unemployed,4143443,2,1578992,60,Urban,60
CUST_02161,0.69,0.82,Business,No,644.4271022,Student,5066735,0,,,Suburban,46
CUST_02162,0.66,1.29,Personal,No,712.3252389,Employed,6474000,3,2169039,24,,
CUST_02163,0.42,1.14,Personal,No,724.9110874,Self-Employed,2604374,3,542903,24,Urban,50
CUST_02164,0.86,0.54,Home,No,,Self-Employed,3022694,0,1362528,36,,
CUST_02165,0.52,0.75,Auto,No,779.0270343,Self-Employed,12101732,4,1945520,48,Urban,27
CUST_02166,0.98,1.27,Business,No,649.2452904,Self-Employed,3399680,1,1392823,12,Urban,51
CUST_02167,0.67,1.74,Business,Yes,659.4571244,Retired,4568154,1,160522,24,Rural,49
CUST_02168,0.21,1.53,Home,No,,Unemployed,3952709,1,858137,36,Suburban,26
CUST_02169,0.71,1.15,Personal,Yes,688.299007,Student,4720210,1,1123322,48,Rural,32
CUST_02170,0.39,0.79,Home,No,723.3179187,Retired,4773496,3,235969,24,Suburban,45
CUST_02171,0.72,0.79,Personal,No,749.3667258,Unemployed,2879436,1,,,Urban,36
CUST_02172,0.16,1.77,Auto,No,696.2024488,Employed,4305044,1,333909,36,Suburban,32
CUST_02173,0.26,0.17,Auto,Yes,684.0076238,Retired,3570660,1,493933,36,Urban,29
CUST_02174,0.87,1.98,,No,707.5878996,,,1,1238692,36,Suburban,22
CUST_02175,0.3,1.36,Personal,No,658.2428549,Retired,3718815,1,6014180,12,Urban,19
CUST_02176,0.85,1.39,Home,No,804.4769361,Retired,3948642,1,1661577,36,Rural,38
CUST_02177,0.35,0.17,Home,No,619.6169486,Employed,3434872,,1410917,12,Urban,63
CUST_02178,4.351175679,1.25,Home,No,709.2370289,Self-Employed,4527816,3,1390084,48,Suburban,35
CUST_02179,0.72,1.02,Education,No,801.180311,Retired,4375594,2,1841438,12,,
CUST_02180,0.56,0.3,Business,No,700.3399922,Unemployed,6409841,1,1259774,24,Rural,45
CUST_02181,0.37,0.63,Home,No,690.4980482,Self-Employed,4527235,1,1528196,12,Urban,39
CUST_02182,0.29,1.79,Auto,No,682.1277289,,,4,1303681,36,Suburban,42
CUST_02183,0.13,1.14,Home,No,690.9804159,Student,6480142,3,2084794,48,Suburban,31
CUST_02184,0.37,0.89,Home,No,768.6424237,Employed,4124602,,1032271,36,Rural,47
CUST_02185,0.69,0.24,Home,No,589.4069044,Student,4347125,4,739281,48,Urban,47
CUST_02186,0.94,1.46,Business,Yes,776.6716851,Unemployed,3850619,1,1041567,12,,
CUST_02187,0.88,1.44,Home,Yes,628.8021424,Student,3036472,1,,,Rural,39
CUST_02188,0.79,1.27,Business,No,686.6673835,Retired,7501374,,,,Rural,33
CUST_02189,0.81,1.07,Business,Yes,678.537779,Self-Employed,3857176,1,1582395,60,Rural,55
CUST_02190,,0.92,Education,Yes,729.4276635,Self-Employed,3442342,1,1306835,36,Suburban,28
CUST_02191,0.33,1.23,Auto,No,,Retired,3244304,6,1298286,24,Suburban,48
CUST_02192,0.92,0.54,Home,No,,Self-Employed,3786377,3,929434,24,Rural,48
CUST_02193,0.7,1.89,Home,No,801.2154812,Employed,4187018,2,873409,36,,
CUST_02194,0.6,1.22,Home,No,631.8412998,,,,1208729,60,,
CUST_02195,0.2,0.69,Business,No,709.4853084,,,1,4329197,36,Urban,39
CUST_02196,0.5,0.95,Personal,No,,Self-Employed,1973574,2,,,Urban,41
CUST_02197,0.51,1.63,Auto,No,721.2943603,Student,6541562,2,2208879,60,Rural,56
CUST_02198,0.88,0.41,Home,No,700.9573889,Unemployed,6653612,0,930264,36,,
CUST_02199,0.59,0.66,Personal,No,667.9256545,Student,3793183,2,1357797,36,Rural,75
CUST_02200,0.44,1.39,Personal,No,724.3936142,Employed,3430888,3,2150862,12,Urban,43
CUST_02201,0.98,0.7,Personal,No,790.2174055,Retired,5214724,1,1016833,24,Suburban,38
CUST_02202,0.2,1.61,Auto,No,1035.682216,Retired,3770524,4,686742,24,Urban,40
CUST_02203,0.48,0.35,Personal,No,735.9878971,Employed,6429927,3,1061321,36,Urban,31
CUST_02204,0.14,1.55,Home,No,635.3363521,Unemployed,5176129,1,1164075,12,Rural,56
CUST_02205,0.77,0.23,Home,No,652.1781812,Retired,3625772,2,,,Urban,44
CUST_02206,0.93,0.12,Education,No,723.6203139,Student,4928955,4,916486,12,Urban,24
CUST_02207,0.35,1.81,,No,,Employed,4652482,3,,,Suburban,27
CUST_02208,0.87,1.2,Personal,No,717.7806674,Retired,2174185,3,1082569,24,Rural,34
CUST_02209,0.36,,Business,Yes,684.3470985,,,4,1772963,12,Urban,35
CUST_02210,0.92,0.54,Business,No,699.9645703,Employed,3746039,0,1542638,12,Urban,40
CUST_02211,0.78,1.27,Business,No,637.4796133,Employed,5037436,2,1970503,60,,
CUST_02212,0.82,1.07,Business,Yes,730.2257663,Employed,15810421,,1588122,60,Rural,39
CUST_02213,0.12,1.98,Business,No,,Unemployed,6067134,,967033,48,Rural,53
CUST_02214,0.97,1.97,Home,Yes,677.3954834,Employed,3687690,2,1670956,12,Rural,54
CUST_02215,0.75,1.31,Auto,No,676.4978926,Self-Employed,2719827,1,1787488,36,Suburban,13
CUST_02216,0.37,0.94,Personal,No,713.2939115,Self-Employed,10531372,0,1571522,12,Rural,53
CUST_02217,0.85,,Personal,Yes,678.1640132,Employed,3685947,1,1516493,60,Suburban,35
CUST_02218,0.35,1.4,Home,No,696.6933693,Retired,3566759,1,2283579,24,,
CUST_02219,0.89,0.29,Home,No,804.9860895,Self-Employed,4538108,4,,,Rural,43
CUST_02220,0.2,0.72,Business,No,687.648715,,,1,955911,48,Rural,27
CUST_02221,,0.24,Auto,No,682.0829924,,,1,922877,24,Rural,54
CUST_02222,0.59,0.24,Personal,No,667.6229097,Retired,5188828,3,720274,12,Suburban,60
CUST_02223,0.19,0.47,Education,Yes,737.2095986,Student,5772733,1,2303914,48,Urban,55
CUST_02224,0.32,1.02,Home,No,690.9387913,Retired,4551886,,775386,12,Urban,79
CUST_02225,0.11,1.59,Education,No,667.5313481,Student,3148854,2,1468353,36,Suburban,56
CUST_02226,,1.02,Personal,Yes,766.0652016,Employed,4217562,0,1229230,24,Suburban,60
CUST_02227,0.37,0.74,Home,No,770.9801502,Student,5835398,,2035160,12,Urban,35
CUST_02228,0.64,0.26,Personal,No,669.9788217,Employed,5349682,2,1874970,36,Urban,20
CUST_02229,0.37,1.15,Home,Yes,606.6730024,Student,3236170,1,746585,60,Urban,54
CUST_02230,0.37,0.62,Personal,No,750.3756845,Student,6030946,1,508126,36,Suburban,22
CUST_02231,0.77,1.27,Education,No,665.7685087,Student,4153403,4,,,Rural,54
CUST_02232,0.14,9.799275018,Auto,No,739.53128,Employed,9688341,4,977740,48,Suburban,59
CUST_02233,0.91,0.31,Home,No,601.4948091,Student,4525243,2,1090869,12,Urban,31
CUST_02234,0.87,0.5,Education,No,744.6298669,Student,2666458,2,,,Suburban,44
CUST_02235,,1,Personal,No,639.4414035,Unemployed,5374499,1,1234127,12,Urban,44
CUST_02236,0.63,1.94,Education,Yes,,,,1,2475973,48,Suburban,49
CUST_02237,0.9,1.57,Home,Yes,700.7136534,Self-Employed,3318423,3,2318771,48,Rural,46
CUST_02238,0.27,1.81,Education,No,652.303029,Retired,4355425,1,1824423,36,Urban,25
CUST_02239,0.17,0.73,Personal,No,679.6481844,Unemployed,5650142,2,3206124,24,Suburban,52
CUST_02240,0.32,1.98,Business,Yes,,Student,2908071,1,1204330,60,,
CUST_02241,0.82,0.3,Auto,No,705.2947227,Self-Employed,3044357,,1503711,60,Urban,34
CUST_02242,0.13,0.2,Auto,Yes,,Self-Employed,4269935,3,,,Rural,37
CUST_02243,0.62,1.73,Business,No,798.8220292,Student,4217728,3,2753276,36,,
CUST_02244,1,1.86,Home,No,621.7879194,Student,4625756,2,,,Suburban,27
CUST_02245,0.87,0.27,Education,Yes,780.8606287,Unemployed,4434192,3,994838,24,Rural,35
CUST_02246,0.57,0.32,Education,No,,,,1,596106,12,Rural,22
CUST_02247,0.16,0.16,Business,No,655.0607976,Unemployed,2554325,2,-62665,60,Suburban,27
CUST_02248,0.85,0.3,Business,No,633.4843187,,,2,2170782,48,Rural,29
CUST_02249,0.64,0.5,Personal,No,690.5439805,Self-Employed,5191069,0,824688,36,Suburban,32
CUST_02250,0.2,1.94,Personal,No,746.0825056,Retired,5749078,0,1642819,48,Suburban,52
CUST_02251,0.18,1.37,Auto,No,693.622544,Student,4454195,0,1073605,24,Suburban,47
CUST_02252,0.92,1.58,,No,775.5577465,Unemployed,5449614,2,991933,60,Urban,27
CUST_02253,0.7,1.57,Home,Yes,627.4412155,Self-Employed,3807791,3,1348999,48,Rural,37
CUST_02254,0.85,1.12,Business,No,,Unemployed,4107919,1,2230625,24,Suburban,36
CUST_02255,0.89,1.62,Auto,No,637.3803278,Employed,5715546,2,5742853,12,Rural,26
CUST_02256,0.61,1.23,Auto,No,718.1815941,Student,5144174,0,748660,48,,
CUST_02257,0.57,0.7,Personal,No,744.3443695,Employed,4784784,4,876148,12,Urban,34
CUST_02258,0.49,1.17,,Yes,678.9619103,Employed,4381487,3,911672,36,Suburban,14
CUST_02259,0.39,1.11,Home,No,569.7893072,Employed,9369123,1,764264,12,Suburban,64
CUST_02260,0.49,1.66,Auto,No,1064.921111,Self-Employed,4671489,2,403048,36,Suburban,57
CUST_02261,0.8,1.97,Personal,No,721.8369276,Student,4950867,2,1256039,12,Rural,49
CUST_02262,0.64,0.88,Personal,No,720.2147377,Retired,7314126,2,1784085,48,Urban,25
CUST_02263,0.9,1.55,Personal,No,761.7891096,Unemployed,4466728,1,1589201,24,Rural,55
CUST_02264,0.5,0.29,Education,Yes,646.447316,Employed,4104765,2,1153534,12,Rural,55
CUST_02265,0.65,1.58,Auto,No,734.0108053,Student,4915924,1,828008,12,Suburban,39
CUST_02266,0.67,0.81,Business,No,759.6253756,Unemployed,6368175,4,1112698,12,Suburban,49
CUST_02267,0.63,0.17,Business,Yes,611.0706208,Student,5003323,2,1571605,48,Urban,27
CUST_02268,0.73,0.79,Personal,No,715.9825913,Unemployed,4342145,2,1346675,24,Urban,40
CUST_02269,0.31,1.26,Personal,Yes,674.7910084,Student,3587592,1,1514750,24,Urban,40
CUST_02270,0.56,0.33,,No,695.9238663,Retired,3528496,1,328514,60,Rural,15
CUST_02271,0.19,1.86,Personal,No,717.3838242,Student,5537511,,1252968,48,Rural,42
CUST_02272,,0.25,Auto,No,675.6385718,,,4,1136270,48,Rural,34
CUST_02273,0.54,1.87,Personal,No,666.214596,Employed,7063632,,2389404,60,Rural,31
CUST_02274,0.69,1.44,Personal,No,701.7076209,Employed,4669580,3,1465365,60,,
CUST_02275,0.96,0.73,Auto,No,645.6377031,Employed,5172643,4,653874,24,Urban,52
CUST_02276,0.64,0.84,Home,No,645.7087436,Student,3875104,1,1493751,12,Rural,37
CUST_02277,0.77,1.51,Business,No,733.9686641,Retired,3541112,4,,,Rural,40
CUST_02278,0.56,1.24,Personal,No,642.5602982,Unemployed,5515931,20,1856710,12,Suburban,54
CUST_02279,0.67,1.38,Auto,Yes,733.315625,Employed,6053605,1,2102639,48,Urban,17
CUST_02280,0.16,0.84,Business,No,723.1295646,Self-Employed,3327719,2,592205,48,Suburban,51
CUST_02281,0.33,1.03,Education,Yes,613.7096636,Student,3650008,3,2053254,12,,
CUST_02282,0.43,1.98,Home,No,666.1217674,Retired,3744711,0,372006,12,Suburban,32
